  2.0000815e+007  1.8000000e+003 -3.0000000e+003  8.8900000e+000
  2.0000815e+007  1.8000000e+003 -3.3000000e+003  8.8900000e+000
  2.0010322e+007  1.2500000e+003 -1.0000000e+001  1.3700000e+000
  2.0010322e+007  1.2500000e+003 -7.0000000e+001  1.8700000e+000
  2.0010322e+007  1.2500000e+003 -1.7000000e+002  2.1400000e+000
  2.0010322e+007  1.2500000e+003 -2.7000000e+002  2.1900000e+000
  2.0010322e+007  1.2500000e+003 -3.7000000e+002  2.2300000e+000
  2.0010322e+007  1.2500000e+003 -4.7000000e+002  2.2800000e+000
  2.0010322e+007  1.2500000e+003 -5.7000000e+002  2.4200000e+000
  2.0010322e+007  1.2500000e+003 -6.7000000e+002  2.6000000e+000
  2.0010322e+007  1.2500000e+003 -7.7000000e+002  2.6500000e+000
  2.0010322e+007  1.2500000e+003 -8.7000000e+002  2.7400000e+000
  2.0010322e+007  1.2500000e+003 -9.7000000e+002  2.7400000e+000
  2.0010322e+007  1.2500000e+003 -1.1700000e+003  2.7800000e+000
  2.0010322e+007  1.2500000e+003 -1.3700000e+003  2.8300000e+000
  2.0010322e+007  1.2500000e+003 -1.5700000e+003  2.8300000e+000
  2.0010322e+007  1.2500000e+003 -1.7700000e+003  2.8800000e+000
  2.0010322e+007  1.2500000e+003 -1.9700000e+003  2.9700000e+000
  2.0010322e+007  1.2500000e+003 -2.4700000e+003  3.0600000e+000
  2.0010322e+007  1.2500000e+003 -2.9700000e+003  3.3400000e+000
